413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,1016,1017,1018,1019,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,960,1032,1033,1034,1035,962,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,976,1048,1049,1050,1051,978,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,992,964,1043,1043,963,994,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,982,976,1043,1043,978,983,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,960,980,1043,1043,979,962,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,960,980,1043,1043,1043,1043,979,962,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,976,1043,1043,1043,1043,1043,1043,978,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,960,1011,1012,1008,1009,1010,1043,1043,979,962,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,976,1027,1028,1024,1025,1025,1010,1043,1043,978,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,976,1043,1043,1024,1025,1025,1026,1043,1043,978,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,976,1043,1043,1024,1025,1025,1042,1043,1043,978,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
960,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,980,1043,1043,1040,1041,1042,1043,1043,1043,979,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,961,962
976,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,978
976,1043,963,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,964,1043,978
976,1043,978,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,976,1043,978
976,1043,978,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,976,1043,978
976,1043,978,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,976,1043,978
976,1043,978,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,960,961,1011,1012,961,961,961,962,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,976,1043,978
976,1043,979,961,1011,1012,962,977,977,977,977,977,977,977,977,977,977,960,980,1043,1027,1028,1043,1043,1043,979,962,977,977,977,977,977,977,977,977,977,977,960,1011,1012,961,980,1043,978
976,1043,1043,1043,1027,1028,979,961,962,977,977,977,977,977,977,977,960,980,1043,1043,1043,1043,1043,1043,1043,1043,979,962,977,977,977,977,977,977,977,960,961,980,1027,1028,1043,1043,1043,978
976,1043,1008,1009,1010,1043,1043,1043,979,962,977,977,977,977,977,960,980,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,979,962,977,977,977,977,977,960,980,1043,1043,1008,1009,1009,1010,1043,978
976,1043,1024,1025,1026,1043,1043,1043,1043,979,961,961,961,961,961,980,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,979,961,961,961,961,961,980,1043,1043,1043,1024,1025,1025,1025,1043,978
976,1043,1040,1025,1025,1010,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1008,1009,1010,1043,1008,1009,1010,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1008,1009,1025,1041,1041,1042,1043,978
976,1043,1043,1024,1025,1026,1043,1043,1043,963,993,993,993,993,993,964,1043,1043,1024,1025,1025,1009,1025,1025,1026,1043,1043,1043,963,993,993,993,993,993,964,1043,1024,1025,1026,1043,1043,1043,1043,978
976,1043,1043,1011,1012,1042,1043,1043,963,994,977,977,977,977,977,976,1043,1043,1040,1041,1025,1025,1025,1025,1042,1043,1043,1043,978,977,977,977,977,977,992,964,1040,1041,1042,1043,1043,1043,1043,978
992,993,964,1027,1028,1043,963,993,994,983,977,977,977,977,977,976,1043,1043,1043,1043,1024,1025,1025,1042,1043,1043,1043,1043,978,977,977,977,977,977,982,992,993,964,1043,1043,1043,963,993,994
982,977,992,993,993,993,994,977,983,983,977,977,977,977,977,976,1043,1043,1043,1043,1040,1041,1042,1043,1043,1043,1043,1043,978,977,977,977,977,977,982,982,977,992,993,993,993,994,977,983
982,977,982,977,977,977,983,977,983,983,977,977,977,977,977,976,1043,1043,1043,1043,1043,1043,1043,1043,1011,1012,1043,1043,978,977,977,977,977,977,982,982,977,982,977,977,977,983,977,983
982,977,982,977,977,977,983,977,983,983,977,977,977,977,977,992,964,1043,1043,1043,1043,1043,1043,1043,1027,1028,1043,963,967,977,977,977,977,977,982,982,977,982,977,977,977,983,977,983
982,977,982,977,977,977,983,977,983,983,977,977,977,977,977,982,992,964,1043,1043,1043,1043,1043,1043,1043,1043,963,967,983,977,977,977,977,977,982,982,977,982,977,977,977,983,977,983
982,977,982,977,977,977,983,977,983,983,977,977,977,977,977,982,982,992,993,993,964,1043,1043,963,993,993,967,983,983,977,977,977,977,977,982,982,977,982,977,977,977,983,977,983
982,977,982,977,977,977,983,977,983,983,977,977,977,977,977,982,982,982,977,977,976,1043,1043,978,977,977,983,983,983,977,977,977,977,977,982,982,977,982,977,977,977,983,977,983
982,977,982,977,977,977,983,977,983,983,977,977,977,977,977,982,982,982,977,977,976,1043,1043,978,977,977,983,983,983,977,977,977,977,977,982,982,977,982,977,977,977,983,977,983
982,977,982,977,977,977,983,977,983,983,977,977,977,977,977,982,982,982,977,977,976,1043,1043,978,977,977,983,983,983,977,977,977,977,977,982,982,977,982,977,977,977,983,977,983
982,977,982,977,977,977,983,977,983,983,977,977,977,977,977,982,982,982,977,977,995,977,977,996,977,977,983,983,983,977,977,977,977,977,982,982,977,982,977,977,977,983,977,983
982,977,982,977,977,977,983,977,983,983,977,977,977,977,977,982,982,982,977,977,982,977,977,983,977,977,983,983,983,977,977,977,977,977,982,982,977,982,977,977,977,983,977,983
982,977,982,977,977,977,983,977,983,983,977,977,977,977,977,982,982,982,977,977,982,977,977,983,977,977,983,983,983,977,977,977,977,977,982,982,977,982,977,977,977,983,977,983
982,977,982,977,977,977,983,977,983,983,977,977,977,977,977,982,982,982,977,977,982,977,977,983,977,977,983,983,983,977,977,977,977,977,982,982,977,982,977,977,977,983,977,983
